,track_id,track_name,track_duration,track_popularity,track_releaseDate,track_uri,artist_name,artist_id,album_id,album_name
200,19wx81agQATBTcdyF5rmWt,Don't I Know You,256092,8,2013-07-16,spotify:track:19wx81agQATBTcdyF5rmWt,Houndstooth,08Ory8AfnEf3BUyRhlBJPb,7gOwCamzaYA8sxjq9TokKi,Ride Out the Dark
201,4sWZVIOHuTrQOt6mqzMiBE,Your Other Life,280140,49,2022-05-25,spotify:track:4sWZVIOHuTrQOt6mqzMiBE,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,6yEdJA4H2O4VOi4pk14GdS,Long Lost (Deluxe Edition)
202,3xUNDNUqbhSsCpNZAbVcOO,Ascending Forth,593681,36,2021-05-26,spotify:track:3xUNDNUqbhSsCpNZAbVcOO,black midi,7Hvq85OU8T7Hsd63zNBwaL,7AsC27VDa3yOksZrfBSD6D,Cavalcade
203,1yDraXjOPLhkBljQq6HCQ8,Walk a Mile,389933,38,2022-02-11,spotify:track:1yDraXjOPLhkBljQq6HCQ8,alt-J,3XHO7cRUPCLOr6jwp8vsx5,5ogYKSRRlVAgMzv09HFeIn,The Dream
204,7yU7WCDVZX9ROgfqWDhmxs,New Illusion,253266,38,2013-07-16,spotify:track:7yU7WCDVZX9ROgfqWDhmxs,Houndstooth,08Ory8AfnEf3BUyRhlBJPb,7gOwCamzaYA8sxjq9TokKi,Ride Out the Dark
205,1RNybormZ5O0s3DCIRQWq4,Bright Blue Day Haze,252160,43,2014-04-29,spotify:track:1RNybormZ5O0s3DCIRQWq4,Mystic Braves,2EfFOe92ZZHE2lpappD8js,7AZL0M9Hn8gwLw6RyUgxEB,Desert Island
206,4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,111640,80,2016-11-25,spotify:track:4EDijkJdHBZZ0GwJ12iTAj,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,2ODvWsOgouMbaA5xf0RkJe,Starboy
207,1ydI7YlZY6Ik7lzeaRc3jN,Let The Lights On,183693,37,2022-07-12,spotify:track:1ydI7YlZY6Ik7lzeaRc3jN,Sorry,5eUda4BaWhUQWWJiP1ml5v,4GvPhsT3ybieptovGBbzqP,Let The Lights On
208,4oGuHZ966kmCmt3DRVxjXw,Linger - Acoustic Version,295866,55,2017-04-28,spotify:track:4oGuHZ966kmCmt3DRVxjXw,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,0iBRl2CMi7gbt17WfdVI2r,Something Else
209,0ZAbupc7jAQpG9IxojQ3s3,Cocaine Jesus,229666,71,2015-04-25,spotify:track:0ZAbupc7jAQpG9IxojQ3s3,Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,2aaWMtuGxw17AZpKhZGdXQ,RKS
210,0i5QVxsK3IvEDbUjTA64Li,Silver Lining,198600,68,2018-03-02,spotify:track:0i5QVxsK3IvEDbUjTA64Li,Mt. Joy,69tiO1fG8VWduDl3ji2qhI,5h9FO7QRZMcrcnSYvihQ01,Mt. Joy
211,1G1nWIXsGHUQwFheRUGOW0,Sirens of Titan,207529,37,2022-06-24,spotify:track:1G1nWIXsGHUQwFheRUGOW0,Tim Heidecker,7n5xb6bByE74Aw4ppe858H,27AAWioD3MXps6FcZw54EK,High School
212,6lJ0KuPr2ClEz8VO33np8t,Naima,419093,14,2008-02-15,spotify:track:6lJ0KuPr2ClEz8VO33np8t,Deepak Ram,0IRHoIb1ZFEVrwdm0SzPh5,303VLWbB3C3paaS9UFLoRa,Steps
213,2p4FOWHHd2A6TBmTkdt1G0,En la Ciudad de la Furia - MTV Unplugged,522000,61,1996-09-01,spotify:track:2p4FOWHHd2A6TBmTkdt1G0,Soda Stereo,7An4yvF7hDYDolN4m5zKBp,5RJLKN7ucuVaRAUzNKtKB8,Comfort Y Musica Para Volar
214,19eIZmuXlBmLTha1lPHef7,Alors On Danse - DubDogz Remix,168576,69,2019-05-03,spotify:track:19eIZmuXlBmLTha1lPHef7,Stromae,5j4HeCoUlzhfWtjAfM1acR,1hOCJ4eNjtYKIH9ZmNGc8p,Alors On Danse (DubDogz Remix)
215,68QrHyqNPSoONmnipdKLq7,Four Gardens,373080,9,2012-10-26,spotify:track:68QrHyqNPSoONmnipdKLq7,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,56xzuvliswzfM0K8Syn6PO,Ekstasis
216,5Vnx5i9VJSZ6ayfK6jncf8,一翦梅,234866,54,2010-04-30,spotify:track:5Vnx5i9VJSZ6ayfK6jncf8,Fei Yu-ching,6aSJ9LaNaHOKiPchLDYGYl,7gaFvGD095KPW7RBZig5an,天之大
217,29KwH2LEjfWEtiC2jCrLVw,Amore mio aiutami - Main Theme,234026,58,1969,spotify:track:29KwH2LEjfWEtiC2jCrLVw,Piero Piccioni,2WPn0emjr8XPmMOT0bBcPe,5ekkoKz391PScKKZRCmgDF,Amore mio aiutami (Original Motion Picture Soundtrack)
218,0ShShyYOB0hvkAq8BL1Opu,Ugly Season,280346,32,2022-06-17,spotify:track:0ShShyYOB0hvkAq8BL1Opu,Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,6rFFWK98d8hhdSYgaOxI5L,Ugly Season
219,6mZv6d4sOUdzDadXNMqZwa,Herem,441225,34,2022-06-17,spotify:track:6mZv6d4sOUdzDadXNMqZwa,Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,6rFFWK98d8hhdSYgaOxI5L,Ugly Season
220,0Jba99UhPA3kgfF71j6Qdi,The Beautiful Nandu River,343653,7,2010-02-01,spotify:track:0Jba99UhPA3kgfF71j6Qdi,Li Wei,2WNAJXX0amExL70ohE2w7S,7p8TZzvaFnBFEeZ0pXVvcL,Classical Chinese Opera and Folk Songs
221,4HHD39lgc7KG9m5YyLdSuY,Nothing Love,240159,5,2020-04-03,spotify:track:4HHD39lgc7KG9m5YyLdSuY,Surrija,3jYTMQ0je4cpNdHXngfYVU,152S46lUMbdk3BY7wDSkWy,Surrija
222,2ELilaX7672D6hYsCnMfhC,Camp Approach,162883,42,2016-02-09,spotify:track:2ELilaX7672D6hYsCnMfhC,Chris Remo,2zOb4wH2mo8LCMkiTigkIR,6t4gSUaC3GZoUac8gpOFtn,Firewatch (Original Score)
223,1k8lE3IG2RTNdJaYH7erHq,Prologue,214638,42,2016-02-09,spotify:track:1k8lE3IG2RTNdJaYH7erHq,Chris Remo,2zOb4wH2mo8LCMkiTigkIR,6t4gSUaC3GZoUac8gpOFtn,Firewatch (Original Score)
224,1RxVbw47XHuwtibKprzX3I,Valicha,215800,36,2001,spotify:track:1RxVbw47XHuwtibKprzX3I,Sentimiento Andino,24ekejeYKRsI7YE26PczBs,5qiNMwmbj1mzo925QVkHGI,Caminando Y Cantando
225,1BqnZOkYJbvYLOhN0qPJDm,Ma Baker,276080,64,1977,spotify:track:1BqnZOkYJbvYLOhN0qPJDm,Boney M.,54R6Y0I7jGUCveDTtI21nb,4MOaqIKUdWuojXZYgOa7GM,Love For Sale
226,0XuWLpllnwmIBxdHLoRKm1,Four Walls and an Amplifier,133333,47,2014-01-10,spotify:track:0XuWLpllnwmIBxdHLoRKm1,Brock Berrigan,39sPWwRyNp4NNMyWzN7I0o,4muoD957HsInUreETMTfDa,Four Walls and an Amplifier
227,4E4WhfpVqbvcWWonl97oU1,With U,246520,42,2022-06-24,spotify:track:4E4WhfpVqbvcWWonl97oU1,Soccer Mommy,4wXchxfTTggLtzkoUhO86Q,3VXLdJpzeaAyX9Tbm0i0zn,"Sometimes, Forever"
228,5YbezjBt3ZevTxYaWqx6Hz,Coin,323306,32,2022-06-24,spotify:track:5YbezjBt3ZevTxYaWqx6Hz,Regina Spektor,3z6Gk257P9jNcZbBXJNX5i,4VlJ9qrXIoKFQ2Ai0nhKL7,"Home, before and after"
229,2W3ZpQg9i6lE6kmHbcdu9N,Cracker Island (feat. Thundercat),213750,72,2022-06-22,spotify:track:2W3ZpQg9i6lE6kmHbcdu9N,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,3488fiYQcGSfkKKpr3ttCD,Cracker Island (feat. Thundercat)
230,4CE1k5t9eq026XSIOvLHme,SugarMan,275213,37,2022-06-24,spotify:track:4CE1k5t9eq026XSIOvLHme,Regina Spektor,3z6Gk257P9jNcZbBXJNX5i,4VlJ9qrXIoKFQ2Ai0nhKL7,"Home, before and after"
231,2g4AwvRQWr80aORzUhoNEq,Up the Mountain,280840,37,2022-06-24,spotify:track:2g4AwvRQWr80aORzUhoNEq,Regina Spektor,3z6Gk257P9jNcZbBXJNX5i,4VlJ9qrXIoKFQ2Ai0nhKL7,"Home, before and after"
232,5SOA0gaKMMp9cgwn3nuwk7,Solitude - Felsmann + Tiley Reinterpretation,222354,63,2020-05-14,spotify:track:5SOA0gaKMMp9cgwn3nuwk7,M83,63MQldklfxkjYDoUE4Tppz,7mCzA6gqtv4ZtfInpJXm52,Solitude (Felsmann + Tiley Reinterpretation)
233,0UMDmoMyqZamZMwxRIynFS,"Symphony No. 6 in A Major, WAB 106: III. Scherzo. Nicht schnell - Trio. Langsam - Scherzo da capo",528462,7,2022-06-24,spotify:track:0UMDmoMyqZamZMwxRIynFS,Anton Bruckner,2bM3j1JQWBkmzuoZKu4zj2,1iq9TxjODsi36cVFZlUC22,"Bruckner: Symphony No. 6 in A Major, WAB 106: III. Scherzo. Nicht schnell - Trio. Langsam - Scherzo da capo"
234,3ocOCHGkBzCRB2RGVP3Ji7,Jhooti Mooti Mitwa Aawan Bole,241111,29,1993-05-06,spotify:track:3ocOCHGkBzCRB2RGVP3Ji7,Bhupen Hazarika,31fDaUsley7Ms790N4CcSv,4K4inDaW2TgqkkOOdXTorN,Rudaali (Original Motion Picture Soundtrack)
235,0hmOMmclTa0NytkPxB2Cbt,Dil Hoom Hoom Kare - Male Version,235491,36,1993-05-06,spotify:track:0hmOMmclTa0NytkPxB2Cbt,Bhupen Hazarika,31fDaUsley7Ms790N4CcSv,4K4inDaW2TgqkkOOdXTorN,Rudaali (Original Motion Picture Soundtrack)
236,5A3tZCjNhmqtmNUNbjOZeL,Dil Hoom Hoom Kare - Female Version,235493,46,1993-05-06,spotify:track:5A3tZCjNhmqtmNUNbjOZeL,Bhupen Hazarika,31fDaUsley7Ms790N4CcSv,4K4inDaW2TgqkkOOdXTorN,Rudaali (Original Motion Picture Soundtrack)
237,5V5BeAxfzqn7rkZpDiS3BM,Aamhi Vithlache Warkari,324340,36,2000-06-12,spotify:track:5V5BeAxfzqn7rkZpDiS3BM,Bhimsen Joshi,5MHTQcUQIhxhZdB6Glwmmk,6S2fSNkXBeBHJITmIogyUt,Bhakti Geete
238,3CfJDWDtfw2IPeVxplplbK,Mishra Bhairavi,353266,24,2003-01-01,spotify:track:3CfJDWDtfw2IPeVxplplbK,Bismillah Khan,1mMMhynZ6FbbnKjG7Pd9mQ,0WjHwe8uVK8zjov0DlAypX,Instrumental India
239,0Pu1Pl3Y5qEhgnqhVvL29m,Kajri - Ghir Ke Aayee Badariya,754024,8,2020-12-07,spotify:track:0Pu1Pl3Y5qEhgnqhVvL29m,Prabha Atre,4ijLHam3SGHSpOWtyUEwCg,4bX5KHJ9MuxAazCGHMN6Kl,Thumri & Kajari
240,3Xlvtm1ryBoenIGiXE02Ht,At Jurassic World's End Credits / Suite,655066,33,2018-06-15,spotify:track:3Xlvtm1ryBoenIGiXE02Ht,Michael Giacchino,4kLvhMAuCloLxoP1aVM7Lr,4QdQejRJ9RjuqaI7NcduJd,Jurassic World: Fallen Kingdom (Original Motion Picture Soundtrack) [Deluxe Edition]
241,0QCvok3TPhk7JhQF0gYmBw,Journey To The Island,532706,43,1993-05-25,spotify:track:0QCvok3TPhk7JhQF0gYmBw,John Williams,3dRfiJ2650SZu6GbydcHNb,1yyFmCMeNtuLWsLZAXPStf,Jurassic Park
242,7MW1YzseA4CGfrZMBLqQWK,Welcome To Jurassic Park,474933,51,1993-05-25,spotify:track:7MW1YzseA4CGfrZMBLqQWK,John Williams,3dRfiJ2650SZu6GbydcHNb,1yyFmCMeNtuLWsLZAXPStf,Jurassic Park
243,6lanCCozUAMy9YWSXki2KT,Edge of Night [Pippin's Song] (Bonus Track),63372,55,2021-07-16,spotify:track:6lanCCozUAMy9YWSXki2KT,MALINDA,4gKo3LXoxHriLS6CBKThAU,1PAxC4UQ1HQzCbfoDMpFIZ,The Folks I Love
244,15ob9SMGLWrexuPuyuMjKl,Gloria,295066,61,1995-06-06,spotify:track:15ob9SMGLWrexuPuyuMjKl,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,2bfvV9aRLN1BseXz4FbVnW,The Best of Branigan
245,6rXLSgdHqyI4BCiVd9k2wq,The Heir of Númenor,410626,33,2002,spotify:track:6rXLSgdHqyI4BCiVd9k2wq,Howard Shore,0OcclcP5o8VKH2TRqSY2A7,1MrqY9fdmJFExV6cWhxgQ6,The Lord of the Rings: The Two Towers - the Complete Recordings
246,5eFWACxjEptmS2YW4QYqaE,The Dreams of Trees,114906,37,2002,spotify:track:5eFWACxjEptmS2YW4QYqaE,Howard Shore,0OcclcP5o8VKH2TRqSY2A7,1MrqY9fdmJFExV6cWhxgQ6,The Lord of the Rings: The Two Towers - the Complete Recordings
247,2yPQWQes9YBC3p6iYzKLjy,Lonely Weather,307586,42,2022-06-10,spotify:track:2yPQWQes9YBC3p6iYzKLjy,Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz,0yNVKAPulUVLcWDdvyazvN,Tíu
248,7qG7bsMPOmiMt0uT13cLx5,Photograph,281190,47,2022-06-17,spotify:track:7qG7bsMPOmiMt0uT13cLx5,Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,6rFFWK98d8hhdSYgaOxI5L,Ugly Season
249,2JLhVqWY3tzTwtjZXbUdnQ,Wake Up,216547,34,2022-06-15,spotify:track:2JLhVqWY3tzTwtjZXbUdnQ,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,635iu3VXqCVPvUJvOoCDB9,Wake Up
250,4cG0yxYbVuaqEeDKN9xWFh,"One of the Dúnedain / ""Evenstar"" (feat. Isabel Bayrakdarian)",433120,43,2002,spotify:track:4cG0yxYbVuaqEeDKN9xWFh,Howard Shore,0OcclcP5o8VKH2TRqSY2A7,1MrqY9fdmJFExV6cWhxgQ6,The Lord of the Rings: The Two Towers - the Complete Recordings
251,7EUF4wSVqPUZfhpbUWWM65,"Long Ways to Go Yet / ""Gollum's Song"" (feat. Emiliana Torrini)",485533,40,2002,spotify:track:7EUF4wSVqPUZfhpbUWWM65,Howard Shore,0OcclcP5o8VKH2TRqSY2A7,1MrqY9fdmJFExV6cWhxgQ6,The Lord of the Rings: The Two Towers - the Complete Recordings
252,0zTSmiDzVkIPUPjsHcUWpe,Disfruto,244973,37,2012-03-27,spotify:track:0zTSmiDzVkIPUPjsHcUWpe,Carla Morrison,0XK6kT7xcZAlcYrNjOgzJe,4Rc3wOCoh4jpWkNzum6dDA,Déjenme Llorar
253,6srBp90EwADKAF7PorGiUC,Virgen,271766,76,2002-05-07,spotify:track:6srBp90EwADKAF7PorGiUC,Adolescent's Orquesta,70nxnxEqDQIEWneRjg2Q4O,23TxGN2lFbBkvSIL1yVDKk,Ahora Más Que Nunca
254,3kBBjItT7JnKi28k68dGkr,Spitting Off the Edge of the World,257746,49,2022-06-01,spotify:track:3kBBjItT7JnKi28k68dGkr,Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,1Jkvi8YFy8FpDK23tTlrhG,Spitting Off the Edge of the World
255,2frgSRwCVUGus8eccMcVTj,Have You In My Wilderness,216560,25,2015-09-25,spotify:track:2frgSRwCVUGus8eccMcVTj,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,0EiGGBzF9wzJn2X8F0Yvjh,Have You In My Wilderness
256,1ZKWJ58DtxTASNLTVfHd1T,Vasquez,397426,22,2015-09-25,spotify:track:1ZKWJ58DtxTASNLTVfHd1T,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,0EiGGBzF9wzJn2X8F0Yvjh,Have You In My Wilderness
257,44GPEgkEdeBFrVkCRm7cJ9,Night Song,252546,24,2015-09-25,spotify:track:44GPEgkEdeBFrVkCRm7cJ9,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,0EiGGBzF9wzJn2X8F0Yvjh,Have You In My Wilderness
258,4riNlzZh1Xd4xqbIWy7zfM,Silhouette,233546,32,2015-09-25,spotify:track:4riNlzZh1Xd4xqbIWy7zfM,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,0EiGGBzF9wzJn2X8F0Yvjh,Have You In My Wilderness
259,6JGZmmiaL64s1AmhEOVvCr,Feel You,248653,35,2015-09-25,spotify:track:6JGZmmiaL64s1AmhEOVvCr,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,0EiGGBzF9wzJn2X8F0Yvjh,Have You In My Wilderness
260,09JZQUfuwzPFjIybNyDHil,Reality,237999,34,2022-04-15,spotify:track:09JZQUfuwzPFjIybNyDHil,SAULT,1uRxRKC7d9zwYGSRflTKDR,7KR3GaBmiaydLWXrzHDKMt,Air
261,07qj9w93jk1eA2TGAd6kxj,Masterpiece,344680,59,2019-05-05,spotify:track:07qj9w93jk1eA2TGAd6kxj,SAULT,1uRxRKC7d9zwYGSRflTKDR,57EkTny9UjqpLhFzMO4Hdb,5
262,4zwq3QUKgMNk0NSLl7fpbP,Why Why Why Why Why,238679,60,2019-05-05,spotify:track:4zwq3QUKgMNk0NSLl7fpbP,SAULT,1uRxRKC7d9zwYGSRflTKDR,57EkTny9UjqpLhFzMO4Hdb,5
263,2GbmhB2KrNlD3xg9NltY7r,Tastes Just Like It Costs,227124,36,2022-04-29,spotify:track:2GbmhB2KrNlD3xg9NltY7r,MJ Lenderman,4tK6Z8fK7Sc9133byjPGIT,1G5OaCbp7Tb0YJlSInBeYu,Boat Songs
264,0KgqfFDS6vvzZ50IozlD1Y,Hangover Game,136124,48,2022-04-29,spotify:track:0KgqfFDS6vvzZ50IozlD1Y,MJ Lenderman,4tK6Z8fK7Sc9133byjPGIT,1G5OaCbp7Tb0YJlSInBeYu,Boat Songs
265,5E0P7zYAZ0k22RwNgWxUXA,Venom,209186,50,2022-05-20,spotify:track:5E0P7zYAZ0k22RwNgWxUXA,Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,5Y4hUd0FPvCed5lu7loMXZ,HYPNOS
266,4KVSdwwJ67JHu5s9vIA0zi,Skin Tight (feat. Steve Lacy),227000,59,2022-05-20,spotify:track:4KVSdwwJ67JHu5s9vIA0zi,Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,5Y4hUd0FPvCed5lu7loMXZ,HYPNOS
267,7bKMO3og5pWUJV5g6VtZwp,gimme all ur luv,173823,59,2022-05-24,spotify:track:7bKMO3og5pWUJV5g6VtZwp,hemlocke springs,52PdgUJOjvS6Mpmjy1SAlx,16pAkASl0bdyOQrVyTvuBF,gimme all ur luv
268,65r94rVdiMwqXyQFEr3tqT,Resonance,212881,72,2014-07-01,spotify:track:65r94rVdiMwqXyQFEr3tqT,Home,2exebQUDoIoT0dXA8BcN1P,3FZtDulD5KUnIxA9dM1v5M,Odyssey
269,6R7HXdGChalsGEvAI4iSu0,Right Now,307333,43,2022-06-03,spotify:track:6R7HXdGChalsGEvAI4iSu0,Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,02R7PREL8nCr02CEYLy7YH,Big Time
270,4TxTJHRsqoNII6p5Jfav2e,The Mystic's Dream,462840,41,1994-03-22,spotify:track:4TxTJHRsqoNII6p5Jfav2e,Loreena McKennitt,1JdeDdujDbS6ZeSlkXqx3a,06I5nQlO7WbnoaTUogSDXN,The Mask And Mirror
271,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),192840,89,2022-06-03,spotify:track:0O6u0VJ46W86TxN9wgyqDj,Post Malone,246dkjvS1zLTtiykXe5h60,3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache
272,1K2Hql13Y6fcOSy2Y15qNm,Big Time,247293,49,2022-06-03,spotify:track:1K2Hql13Y6fcOSy2Y15qNm,Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,02R7PREL8nCr02CEYLy7YH,Big Time
273,6Tv21RLLA1Dt6OtPNz8QDq,All The Good Times,276826,54,2022-06-03,spotify:track:6Tv21RLLA1Dt6OtPNz8QDq,Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,02R7PREL8nCr02CEYLy7YH,Big Time
274,5V8sm63419Wrl2xRKpGwl8,Forest of Anxiety,55826,28,1995,spotify:track:5V8sm63419Wrl2xRKpGwl8,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
275,7FN3YPHl737Vf2q3PbtPKv,Canon,155666,25,1995,spotify:track:7FN3YPHl737Vf2q3PbtPKv,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
276,4Hi4Xl8u8Pa3jfN4eIUwFM,Fly! We Will Rise on the Updraft,95933,25,1995,spotify:track:4Hi4Xl8u8Pa3jfN4eIUwFM,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
277,4sIiA8UHgkxfFQL4y5OKky,I'll Write a Story!,148440,25,1995,spotify:track:4sIiA8UHgkxfFQL4y5OKky,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
278,6i7sCDm8hEm5WsPPxUUEHX,Flowing Clouds Atop the Shining Hills,203160,42,1995,spotify:track:6i7sCDm8hEm5WsPPxUUEHX,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
279,4EX6rRNcbeIJHwVm2l6ZgS,Starry Night Sky,130066,31,1995,spotify:track:4EX6rRNcbeIJHwVm2l6ZgS,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
280,5xOWHKrcwWpG17aSP0bCZk,Engelszimmer,122466,32,1995,spotify:track:5xOWHKrcwWpG17aSP0bCZk,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
281,7rdPF4veJD73QRRvFcR0sK,Breeze Blowing on the Hilltop,137706,34,1995,spotify:track:7rdPF4veJD73QRRvFcR0sK,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
282,4D9903fOmNscGtmcNl31CB,Taking the Train,83893,32,1995,spotify:track:4D9903fOmNscGtmcNl31CB,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
283,1OxzA9JwIOXFYqca45xkO0,A Confession,124066,25,1995,spotify:track:1OxzA9JwIOXFYqca45xkO0,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
284,6fzk1QGONQ1Bkg7jXlQVgC,Summer's End,56373,39,1995,spotify:track:6fzk1QGONQ1Bkg7jXlQVgC,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
285,4f1yfZ0rwOqYnB350zaZ8T,The Elf Queen,60466,44,1995,spotify:track:4f1yfZ0rwOqYnB350zaZ8T,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
286,4djhFqSUhihI2N4i8wKB3t,A Hilly Town,193026,49,1995,spotify:track:4djhFqSUhihI2N4i8wKB3t,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
287,0ON2B1IQzhA29D31z4S23h,The Cat Chase,191706,29,1995,spotify:track:0ON2B1IQzhA29D31z4S23h,Yuji Nomi,2ItyqN4i9lNz49g421p0Cl,0yOhYn348rz2j3mUne0fpH,Whisper of the Heart Soundtrack
288,29d0nY7TzCoi22XBqDQkiP,Running Up That Hill (A Deal With God) - 2018 Remaster,300840,81,1985-09-16,spotify:track:29d0nY7TzCoi22XBqDQkiP,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,3OYnManu1Nlxnw9OMng7BH,Hounds of Love (2018 Remaster)
289,6alqJ43xrgxuo18Uz98WGv,Maxim's I,367186,21,2013-08-19,spotify:track:6alqJ43xrgxuo18Uz98WGv,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,3JhMmVL9ISUnRaVbrJ72OB,Loud City Song
290,2vUMdAub2h5j5zuSppYQyT,Sea Calls Me Home,187360,38,2015-09-25,spotify:track:2vUMdAub2h5j5zuSppYQyT,Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,0EiGGBzF9wzJn2X8F0Yvjh,Have You In My Wilderness
291,0LXJyg0ZsU3v1ZPMnWIGcS,La Nuit Des Temps,178333,41,2021-11-19,spotify:track:0LXJyg0ZsU3v1ZPMnWIGcS,John Roseboro,0OTbmw4nbgWHiTyqhmz72s,1S1N1ihx2NsnRI4yfWksSE,Human Nature
292,4PLh07dwd8MHTWTxhnqSW4,Ton Autre Vie,280140,37,2022-05-25,spotify:track:4PLh07dwd8MHTWTxhnqSW4,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,0EHMQfKy2WXU9iShcdywS2,Your Other Life
293,1KbXVXGuN5YYLIMEKwJSbY,Railroad Vista,164181,43,2020-09-25,spotify:track:1KbXVXGuN5YYLIMEKwJSbY,Hermanos Gutiérrez,73mSg0dykFyhvU96tb5xQV,6gnYcXVaffdG0vwVM34cr8,Hijos Del Sol
294,3IbYYY2iQKLSwMnvW4mO90,Agua Roja,126333,44,2020-09-25,spotify:track:3IbYYY2iQKLSwMnvW4mO90,Hermanos Gutiérrez,73mSg0dykFyhvU96tb5xQV,6gnYcXVaffdG0vwVM34cr8,Hijos Del Sol
295,7CwnyECw9Nz3hkrmUXGGKh,Mesa Redonda,175405,59,2020-09-25,spotify:track:7CwnyECw9Nz3hkrmUXGGKh,Hermanos Gutiérrez,73mSg0dykFyhvU96tb5xQV,6gnYcXVaffdG0vwVM34cr8,Hijos Del Sol
296,1J1m1KU9TUVPu9U9WT70BK,The Whispering Caves,358870,0,2014-05-30,spotify:track:1J1m1KU9TUVPu9U9WT70BK,Those Who Ride With Giants,0pKhuVfVRd073xGqEdJlUP,4LVKCunmDjz4vpesIrlI6H,Those Who Ride With Giants [Deluxe]
297,3n7eEZOmhQxJDJLoFGu6AT,Spiral,197266,33,2022-05-20,spotify:track:3n7eEZOmhQxJDJLoFGu6AT,RY X,2KjAo6wVc9d2WcxdxSArpV,5ULzRN1W5S4UO4mZrrtaHu,Spiral
298,0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,192960,74,2012-01-01,spotify:track:0LtOwyZoSNZKJWHqjzADpW,Tame Impala,5INjqkS1o8h1imAzPqGZBb,3C2MFZ2iHotUQOSBzdSvM7,Lonerism
299,0CQer159JE2DyFd9ZxPKJm,"All Good Naysayers, Speak Up! Or Forever Hold Your Peace!",273520,0,2003-07-01,spotify:track:0CQer159JE2DyFd9ZxPKJm,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,4mIfqTE8DOnFRFWUQH02Og,Michigan
