,track_id,track_name,track_duration,track_popularity,track_uri,artist_name,artist_id,album_id,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,artist_popularity,track_releaseYear,track_releaseMonth,key_0,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,pop,pop rap,rap,post-teen pop,dance pop,pop r&b,emo rap,miami hip hop,canadian pop,hip hop,broadway,queens hip hop,hip pop,uk pop,electropop,show tunes,edm,hollywood,tropical house,pop dance,alt z,scandipop,pittsburgh rap,hawaiian hip hop,swedish electropop,swedish pop,southern hip hop,trap,atl hip hop,viral pop,melodic rap,pop rock,chill r&b,dirty south rap,indie pop rap,indie poptimism,conscious hip hop,detroit hip hop,electro,futuristic swag,gangster rap,heartland rock,la pop,mellow gold,mississippi hip hop,modern rock,neo mellow,north carolina hip hop,oakland hip hop,complextro,classic rock,canadian contemporary r&b,brostep,bedroom soul,otacore,pop punk,modern alternative rock,soft rock,uk funky,uk dance,stomp and holler,singer-songwriter,san diego rap,rock,album rock,post-grunge,viral rap
77,1oFEAWvPHP5TdSlmIs77sV,Conversation Pt. 1,210253,60,spotify:track:1oFEAWvPHP5TdSlmIs77sV,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.64,0.787,0.472,5.22e-05,0.11,-10.032,0,0.113,144.998,4,0.264,78,83,2018,08,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2JmFRXaJrkAUD2cs6U20KG,Jet Fuel,345213,69,spotify:track:2JmFRXaJrkAUD2cs6U20KG,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.54,0.791,0.557,0.0,0.103,-9.622,0,0.0698,119.973,4,0.284,78,83,2018,08,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0EA2RhRHL4KWeNa7JfD1Yw,So It Goes,312960,62,spotify:track:0EA2RhRHL4KWeNa7JfD1Yw,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.812,0.576,0.556,0.125,0.0943,-6.474,1,0.231,148.173,4,0.294,78,83,2018,08,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,5p7GiBZNL1afJJDUrOA6C8,Hurt Feelings,245640,70,spotify:track:5p7GiBZNL1afJJDUrOA6C8,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.343,0.69,0.462,0.00218,0.113,-8.054,1,0.13,157.655,4,0.325,78,83,2018,08,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2dgrYdgguVZKeCsrVb9XEs,What's the Use?,288640,70,spotify:track:2dgrYdgguVZKeCsrVb9XEs,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.736,0.759,0.492,0.00989,0.107,-10.338,0,0.12,104.974,4,0.561,78,83,2018,08,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,5bJ1DrEM4hNCafcDd1oxHx,Self Care,345133,79,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.367,0.52,0.538,0.00187,0.119,-8.109,1,0.206,141.894,4,0.177,78,83,2018,08,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,39NDBdU5Xkm5pCFGa5kZtI,Ladders,287040,71,spotify:track:39NDBdU5Xkm5pCFGa5kZtI,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.236,0.802,0.463,0.00531,0.105,-8.379,1,0.162,103.961,4,0.291,78,83,2018,08,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,271733,76,spotify:track:4gT3mNJA8lnlkYFqGZ8IA2,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.814,0.516,0.546,4.5e-06,0.0995,-9.105,1,0.249,78.267,4,0.515,78,83,2018,08,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,3YnwIp2b99p3e5dsFTXIIx,Dunno,237093,65,spotify:track:3YnwIp2b99p3e5dsFTXIIx,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.768,0.622,0.229,0.00906,0.134,-11.322,1,0.0445,81.87,4,0.0998,78,83,2018,08,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,6dFn6my1sHK2bcf23GlHwM,2009,347986,69,spotify:track:6dFn6my1sHK2bcf23GlHwM,Mac Miller,4LLpKhyESsyAXpc4laK94U,5wtE5aLX5r7jOosmPhJhhk,Swimming,0.77,0.533,0.496,0.000164,0.0969,-9.363,0,0.517,155.158,4,0.173,78,83,2018,08,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,33tNYw9oMtSkGe27NpgS64,WORKIN ME,169620,51,spotify:track:33tNYw9oMtSkGe27NpgS64,Quavo,0VRj0yCOv2FXJNP47XQnx5,4XgTZqi7b25HmhO4wxrpWB,W O R K I N M E,0.182,0.79,0.629,7.06e-06,0.338,-4.055,1,0.142,170.023,4,0.267,40,81,2018,08,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2aOPvzjpMwikBgngKcxsA9,Introduction (instructions),117482,50,spotify:track:2aOPvzjpMwikBgngKcxsA9,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.868,0.678,0.481,0.0,0.431,-20.18,0,0.92,88.828,4,0.0684,84,87,2018,03,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2oe6dDthgthqUkfL3czpEd,"ALONE, PART 3",109986,66,spotify:track:2oe6dDthgthqUkfL3czpEd,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.883,0.61,0.258,0.0145,0.103,-12.758,1,0.0331,127.08,4,0.164,84,87,2018,03,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0JP9xo3adEtGSdUEISiszL,Moonlight,135090,82,spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.556,0.921,0.537,0.00404,0.102,-5.723,0,0.0804,128.009,4,0.711,84,87,2018,03,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,3ee8Jmje8o58CHK66QrVC2,SAD!,166605,82,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.258,0.74,0.613,0.00372,0.123,-4.88,1,0.145,75.023,4,0.473,84,87,2018,03,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),160184,79,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.779,0.699,0.304,0.000993,0.137,-11.192,1,0.0993,119.705,4,0.271,84,87,2018,03,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,01TnVDiet1DFTsyWKUKovl,NUMB,186267,74,spotify:track:01TnVDiet1DFTsyWKUKovl,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.1,0.414,0.416,0.179,0.131,-8.024,0,0.0251,159.91,4,0.196,84,87,2018,03,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,4zI04ezdmrN0lT2pHykYrd,Pain = BESTFRIEND - feat. Travis Barker,101516,57,spotify:track:4zI04ezdmrN0lT2pHykYrd,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.536,0.671,0.628,0.151,0.12,-5.117,1,0.0273,135.005,4,0.595,84,87,2018,03,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1Znlc3UZAbSodFaMBjdpsX,love yourself (interlude),48422,57,spotify:track:1Znlc3UZAbSodFaMBjdpsX,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.674,0.746,0.338,0.000375,0.529,-13.472,0,0.109,120.053,4,0.469,84,87,2018,03,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,14boA065HMHWvqyPPEeN4y,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",192229,61,spotify:track:14boA065HMHWvqyPPEeN4y,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.118,0.767,0.561,0.0,0.0737,-7.418,0,0.0509,90.021,4,0.542,84,87,2018,03,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2ZRo7axmMPeSVUvDbGkJah,Hope,110886,85,spotify:track:2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.661,0.592,0.457,0.000331,0.146,-6.081,0,0.0603,146.04,4,0.225,84,87,2018,03,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,5b6zjsBrZCqe6RFycLz2tc,schizophrenia,80190,57,spotify:track:5b6zjsBrZCqe6RFycLz2tc,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.0762,0.606,0.349,0.0711,0.1,-10.032,1,0.198,180.055,4,0.239,84,87,2018,03,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,16x9bQHw8TBNaGDyULvwad,before I close my eyes,99658,69,spotify:track:16x9bQHw8TBNaGDyULvwad,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.976,0.356,0.143,1.89e-05,0.111,-15.148,1,0.0388,75.522,4,0.334,84,87,2018,03,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,6r7ULK6c5CLVvImjTIztl1,Floor 555,93447,70,spotify:track:6r7ULK6c5CLVvImjTIztl1,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.000424,0.695,0.686,0.0023,0.365,-8.147,0,0.0478,105.219,4,0.354,84,87,2018,03,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,176590,73,spotify:track:7J2gyNghNTzl4EsLhXp01Q,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.274,0.562,0.579,0.0,0.102,-6.788,0,0.484,84.143,4,0.577,84,87,2018,03,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,7CkbRn6S0itJqcqn88AtSV,going down!,115194,63,spotify:track:7CkbRn6S0itJqcqn88AtSV,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.0216,0.873,0.663,0.000356,0.0867,-4.086,1,0.15,135.499,4,0.525,84,87,2018,03,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,65u1dHQyQyE4y4aN2eDmMF,$$$ - with Matt Ox,130403,62,spotify:track:65u1dHQyQyE4y4aN2eDmMF,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.0636,0.774,0.507,0.0,0.138,-6.952,0,0.065,140.067,4,0.508,84,87,2018,03,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,6rAGFgcGtlIdYxlhDizXNo,SMASH! - feat. PnB Rock,109556,56,spotify:track:6rAGFgcGtlIdYxlhDizXNo,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.153,0.819,0.513,0.0,0.138,-9.005,0,0.433,140.032,4,0.607,84,87,2018,03,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,7AFASza1mXqntmGtbxXprO,changes,121886,79,spotify:track:7AFASza1mXqntmGtbxXprO,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,2Ti79nwTsont5ZHfdxIzAm,?,0.883,0.669,0.308,0.0,0.0984,-10.068,1,0.029,64.934,4,0.52,84,87,2018,03,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
